title,company,location,link,salary,job_type,time_posted,skills,category,scraped_date,source
Business Analyst,Cleartrip,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-at-cleartrip-4277512327,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Digital Strategy- Business Analyst,KPMG India,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/digital-strategy-business-analyst-at-kpmg-india-4286677415,Not specified,Not specified,4 days ago,go,other,2025-08-20,LinkedIn
Business Analyst- Non Tech Function,Curefit,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-non-tech-function-at-curefit-4268950917,Not specified,Not specified,1 day ago,go,other,2025-08-20,LinkedIn
Business Analyst,BDO,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/business-analyst-at-bdo-4279628140,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Business Analysis Manager - Vice President - Business Analysis,Morgan Stanley,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/business-analysis-manager-vice-president-business-analysis-at-morgan-stanley-4271361683,Not specified,Not specified,5 days ago,go,management,2025-08-20,LinkedIn
Business Analyst,Transasia Bio-Medicals Ltd.,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/business-analyst-at-transasia-bio-medicals-ltd-4271202074,Not specified,Not specified,3 weeks ago,go,other,2025-08-20,LinkedIn
Business Analyst,Delivery Hero,India,https://in.linkedin.com/jobs/view/business-analyst-at-delivery-hero-4279135405,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Business Analyst,Amazon,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-at-amazon-4229119711,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Fast Business Analyst,LTIMindtree,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/fast-business-analyst-at-ltimindtree-4279700095,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Business Analyst,MSI Services Pvt Ltd,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-at-msi-services-pvt-ltd-4273718588,Not specified,Not specified,3 weeks ago,go,other,2025-08-20,LinkedIn
Senior Business Analyst,Meesho,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/senior-business-analyst-at-meesho-4267736834,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Business Analyst - Metricstream,Infosys,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-metricstream-at-infosys-4262181977,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
"Business Analyst, IN S&OP",Amazon,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-in-s-op-at-amazon-4132355478,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Business Analyst,Ola,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-at-ola-4281148996,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Business Analyst,ACG World,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/business-analyst-at-acg-world-4283352578,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Business Analyst,Amazon,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-at-amazon-4194248703,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Business Analyst,OLX India,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/business-analyst-at-olx-india-4281228951,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Healthcare Business Analyst,Infosys,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/healthcare-business-analyst-at-infosys-4274010288,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Business Analyst,Rupeek,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-at-rupeek-4271591128,Not specified,Not specified,3 weeks ago,go,other,2025-08-20,LinkedIn
Business Analyst,Schbang,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/business-analyst-at-schbang-4284727542,Not specified,Not specified,2 days ago,go,other,2025-08-20,LinkedIn
Business Analyst,Infosys,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-at-infosys-4285437040,Not specified,Not specified,6 days ago,go,other,2025-08-20,LinkedIn
Lead Business Analyst,DMart - Avenue Supermarts Ltd,"Thane, Maharashtra, India",https://in.linkedin.com/jobs/view/lead-business-analyst-at-dmart-avenue-supermarts-ltd-4278015093,Not specified,Not specified,3 weeks ago,go,management,2025-08-20,LinkedIn
"BUSINESS ANALYSIS-BA, CONSULTING",Zensar Technologies,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/business-analysis-ba-consulting-at-zensar-technologies-4275959723,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Business Management - Analyst,JPMorganChase,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-management-analyst-at-jpmorganchase-4284440919,Not specified,Not specified,6 days ago,go,other,2025-08-20,LinkedIn
Lead Business Analyst [T500-11820],Delta Air Lines,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/lead-business-analyst-t500-11820-at-delta-air-lines-3982666652,Not specified,Not specified,9 months ago,go,management,2025-08-20,LinkedIn
Business Analyst,IndusInd Bank,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/business-analyst-at-indusind-bank-4270161602,Not specified,Not specified,3 weeks ago,go,other,2025-08-20,LinkedIn
Business Analyst,ADP,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/business-analyst-at-adp-4268949080,Not specified,Not specified,4 weeks ago,go,other,2025-08-20,LinkedIn
Business Analyst,Denave,"Noida, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/business-analyst-at-denave-4287894132,Not specified,Not specified,1 day ago,go,other,2025-08-20,LinkedIn
Business Analyst- Banking,Infosys,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-banking-at-infosys-4258754100,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Business Analyst [T500-19308],FM,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-t500-19308-at-fm-4271189802,Not specified,Not specified,4 weeks ago,go,other,2025-08-20,LinkedIn
Business Analyst,AXA XL,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-at-axa-xl-4244503836,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Business Analyst,Capco,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/business-analyst-at-capco-4284117256,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Junior Business Analyst,AppsForBharat,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/junior-business-analyst-at-appsforbharat-4280759246,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Senior Business Analyst,Porter,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/senior-business-analyst-at-porter-4284774360,Not specified,Not specified,2 days ago,go,other,2025-08-20,LinkedIn
Business Analyst - Wealth Management,Infosys,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-wealth-management-at-infosys-4258750779,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
"Business Analyst | Amazon India FP&A, India Financial Planning & Analysis",Amazon,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-amazon-india-fp-a-india-financial-planning-analysis-at-amazon-4269255151,Not specified,Not specified,6 days ago,go,other,2025-08-20,LinkedIn
Duck Creek Business Analyst,LTIMindtree,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/duck-creek-business-analyst-at-ltimindtree-4204389986,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Business Analyst,Star Union Dai-ichi Life Insurance Company Limited,"Navi Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/business-analyst-at-star-union-dai-ichi-life-insurance-company-limited-4260723049,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
"Business Analyst, IHS and Flex",Amazon,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-ihs-and-flex-at-amazon-4252585528,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Business Analyst - Wealth Management,Infosys,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-wealth-management-at-infosys-4271857719,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
"Business Analyst, IN Media",Amazon,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-in-media-at-amazon-4260833535,Not specified,Not specified,5 days ago,go,other,2025-08-20,LinkedIn
Business Analyst,Prozo,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/business-analyst-at-prozo-4276552471,Not specified,Not specified,3 weeks ago,go,other,2025-08-20,LinkedIn
Business Analyst,NIIT,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/business-analyst-at-niit-4273980509,Not specified,Not specified,4 weeks ago,go,other,2025-08-20,LinkedIn
"Business Analyst, ASCI Operations",Amazon,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-asci-operations-at-amazon-4273986927,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Senior Business Analyst,OLX India,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/senior-business-analyst-at-olx-india-4278206338,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Business Analyst,Broadridge India,Greater Bengaluru Area,https://in.linkedin.com/jobs/view/business-analyst-at-broadridge-india-4257279638,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Business Analyst - L1,Wipro,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/business-analyst-l1-at-wipro-4275592482,Not specified,Not specified,3 weeks ago,go,other,2025-08-20,LinkedIn
Business Analyst,BNP Paribas,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-at-bnp-paribas-4285621290,Not specified,Not specified,5 days ago,go,other,2025-08-20,LinkedIn
Business Analyst,JA Solutions India Private Limited,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-at-ja-solutions-india-private-limited-4281754617,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Business Analyst,SmartStream Technologies,"Bangalore Urban, Karnataka, India",https://in.linkedin.com/jobs/view/business-analyst-at-smartstream-technologies-4278078794,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Lead Business Analyst,Porter,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/lead-business-analyst-at-porter-4282210131,Not specified,Not specified,1 week ago,go,management,2025-08-20,LinkedIn
Business Analyst,Infosys,"Trivandrum, Kerala, India",https://in.linkedin.com/jobs/view/business-analyst-at-infosys-4272764598,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Devops Engineer 1,Jar,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/devops-engineer-1-at-jar-4272133951,Not specified,Not specified,3 weeks ago,go,software_development,2025-08-20,LinkedIn
DevOps Engineer,Infosys,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/devops-engineer-at-infosys-4273505529,Not specified,Not specified,2 weeks ago,go,software_development,2025-08-20,LinkedIn
Devops Engineer,Infosys,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/devops-engineer-at-infosys-4272769876,Not specified,Not specified,2 weeks ago,go,software_development,2025-08-20,LinkedIn
Devops Engineer 2,Jar,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/devops-engineer-2-at-jar-4272862061,Not specified,Not specified,4 weeks ago,go,software_development,2025-08-20,LinkedIn
DevOps Engineer,Easebuzz,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/devops-engineer-at-easebuzz-4218857089,Not specified,Not specified,3 months ago,go,software_development,2025-08-20,LinkedIn
DevOps Engineer (0-1 years),PharmEasy,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/devops-engineer-0-1-years-at-pharmeasy-4273725323,Not specified,Not specified,3 weeks ago,go,software_development,2025-08-20,LinkedIn
Devops Engineer,Infosys,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/devops-engineer-at-infosys-4287329974,Not specified,Not specified,2 days ago,go,software_development,2025-08-20,LinkedIn
Devops,Infosys,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/devops-at-infosys-4275421638,Not specified,Not specified,2 weeks ago,go,devops,2025-08-20,LinkedIn
AWS Devops developer,Infosys,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/aws-devops-developer-at-infosys-4259590311,Not specified,Not specified,2 weeks ago,"aws, go",software_development,2025-08-20,LinkedIn
DevOps Engineer,Persistent Systems,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/devops-engineer-at-persistent-systems-4269670122,Not specified,Not specified,3 weeks ago,go,software_development,2025-08-20,LinkedIn
AWS Devops,Infosys,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/aws-devops-at-infosys-4272774411,Not specified,Not specified,2 weeks ago,"aws, go",devops,2025-08-20,LinkedIn
Trainee DevOps Engineer (Fresher),Codelogicx,Greater Kolkata Area,https://in.linkedin.com/jobs/view/trainee-devops-engineer-fresher-at-codelogicx-4257046726,Not specified,Not specified,1 month ago,go,software_development,2025-08-20,LinkedIn
DevOps Engineer,DHL,"Indore, Madhya Pradesh, India",https://in.linkedin.com/jobs/view/devops-engineer-at-dhl-4285758165,Not specified,Not specified,5 days ago,go,software_development,2025-08-20,LinkedIn
Jr. DevOps Engineer,Arthrex India,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/jr-devops-engineer-at-arthrex-india-4284137611,Not specified,Not specified,6 days ago,go,software_development,2025-08-20,LinkedIn
DevOps Engineer,Mphasis,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/devops-engineer-at-mphasis-4274320417,Not specified,Not specified,2 weeks ago,go,software_development,2025-08-20,LinkedIn
DevOps Engineer (Junior),CES,India,https://in.linkedin.com/jobs/view/devops-engineer-junior-at-ces-4263899265,Not specified,Not specified,1 week ago,go,software_development,2025-08-20,LinkedIn
Engineer - I Devops,Accelya,Pune/Pimpri-Chinchwad Area,https://in.linkedin.com/jobs/view/engineer-i-devops-at-accelya-4183661260,Not specified,Not specified,1 week ago,go,software_development,2025-08-20,LinkedIn
Engineer - I DevOps,Accelya,Pune/Pimpri-Chinchwad Area,https://in.linkedin.com/jobs/view/engineer-i-devops-at-accelya-4199592832,Not specified,Not specified,1 week ago,go,software_development,2025-08-20,LinkedIn
Devops Engineer,EaseMyTrip.com,"Gautam Buddha Nagar, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/devops-engineer-at-easemytrip-com-3978688405,Not specified,Not specified,Not specified,go,software_development,2025-08-20,LinkedIn
DevOps Engineer,Larsen & Toubro,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/devops-engineer-at-larsen-toubro-4282529769,Not specified,Not specified,6 days ago,go,software_development,2025-08-20,LinkedIn
Devops Engineer,Infosys,"Chandigarh, Chandigarh, India",https://in.linkedin.com/jobs/view/devops-engineer-at-infosys-4287332894,Not specified,Not specified,2 days ago,go,software_development,2025-08-20,LinkedIn
DevOps Engineer,[x]cube LABS,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/devops-engineer-at-x-cube-labs-3656590961,Not specified,Not specified,Not specified,go,software_development,2025-08-20,LinkedIn
DevOps Engineer,LTIMindtree,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/devops-engineer-at-ltimindtree-4178228364,Not specified,Not specified,2 weeks ago,go,software_development,2025-08-20,LinkedIn
DevOps Engineer,Snapdeal,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/devops-engineer-at-snapdeal-4264828382,Not specified,Not specified,2 weeks ago,go,software_development,2025-08-20,LinkedIn
DevOps Engineer,Persistent Systems,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/devops-engineer-at-persistent-systems-4268951071,Not specified,Not specified,4 weeks ago,go,software_development,2025-08-20,LinkedIn
DevOps Engineer,Sun Life,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/devops-engineer-at-sun-life-4272723855,Not specified,Not specified,3 weeks ago,go,software_development,2025-08-20,LinkedIn
